population,state,regional_division,state,article_title,revision_id,article_quality
5074296,Alabama,South_East South Central,Alabama,"Providence, Alabama",1166229472,Start
5074296,Alabama,South_East South Central,Alabama,"Ragland, Alabama",1166229540,C
5074296,Alabama,South_East South Central,Alabama,"Rainbow City, Alabama",1180291560,GA
5074296,Alabama,South_East South Central,Alabama,"Rainsville, Alabama",1171084402,C
5074296,Alabama,South_East South Central,Alabama,"Ranburne, Alabama",1166229569,C
5074296,Alabama,South_East South Central,Alabama,"Red Bay, Alabama",1169333757,C
5074296,Alabama,South_East South Central,Alabama,"Red Level, Alabama",1166229671,C
5074296,Alabama,South_East South Central,Alabama,"Reece City, Alabama",1166229699,Start
5074296,Alabama,South_East South Central,Alabama,"Reform, Alabama",1165899409,C
5074296,Alabama,South_East South Central,Alabama,"Rehobeth, Alabama",1172196089,C
5074296,Alabama,South_East South Central,Alabama,"Repton, Alabama",1166229759,Start
5074296,Alabama,South_East South Central,Alabama,"Ridgeville, Alabama",1166229906,Start
5074296,Alabama,South_East South Central,Alabama,"River Falls, Alabama",1166230019,C
5074296,Alabama,South_East South Central,Alabama,"Riverside, Alabama",1166230024,C
5074296,Alabama,South_East South Central,Alabama,"Riverview, Alabama",1166230040,Start
5074296,Alabama,South_East South Central,Alabama,"Roanoke, Alabama",1165899878,C
5074296,Alabama,South_East South Central,Alabama,"Robertsdale, Alabama",1166314424,C
5074296,Alabama,South_East South Central,Alabama,"Rockford, Alabama",1169199856,GA
5074296,Alabama,South_East South Central,Alabama,"Rogersville, Alabama",1166230187,C
5074296,Alabama,South_East South Central,Alabama,"Rosa, Alabama",1166230264,Start
5074296,Alabama,South_East South Central,Alabama,"Russellville, Alabama",1165900503,GA
5074296,Alabama,South_East South Central,Alabama,"Rutledge, Alabama",1166230534,Start
5074296,Alabama,South_East South Central,Alabama,"St. Florian, Alabama",1166330128,C
5074296,Alabama,South_East South Central,Alabama,"Samson, Alabama",1165900688,C
5074296,Alabama,South_East South Central,Alabama,"Sand Rock, Alabama",1166230657,C
5074296,Alabama,South_East South Central,Alabama,"Sanford, Alabama",1166230687,Start
5074296,Alabama,South_East South Central,Alabama,"Saraland, Alabama",1176013392,GA
5074296,Alabama,South_East South Central,Alabama,"Sardis City, Alabama",1166230721,C
5074296,Alabama,South_East South Central,Alabama,"Satsuma, Alabama",1165900914,C
5074296,Alabama,South_East South Central,Alabama,"Scottsboro, Alabama",1174635424,C
5074296,Alabama,South_East South Central,Alabama,"Section, Alabama",1166230919,C
5074296,Alabama,South_East South Central,Alabama,"Selma, Alabama",1143473983,C
5074296,Alabama,South_East South Central,Alabama,"Sheffield, Alabama",1178910007,C
5074296,Alabama,South_East South Central,Alabama,"Shiloh, DeKalb County, Alabama",1166231236,C
5074296,Alabama,South_East South Central,Alabama,"Shorter, Alabama",1167174337,C
5074296,Alabama,South_East South Central,Alabama,"Silas, Alabama",1166231326,C
5074296,Alabama,South_East South Central,Alabama,"Silverhill, Alabama",1178521390,C
5074296,Alabama,South_East South Central,Alabama,"Sipsey, Alabama",1166231394,Start
5074296,Alabama,South_East South Central,Alabama,"Skyline, Alabama",1166231421,C
5074296,Alabama,South_East South Central,Alabama,"Slocomb, Alabama",1165901938,Start
5074296,Alabama,South_East South Central,Alabama,"Smiths Station, Alabama",1165901985,C
5074296,Alabama,South_East South Central,Alabama,"Snead, Alabama",1166231481,Start
5074296,Alabama,South_East South Central,Alabama,"Somerville, Alabama",1166231524,C
5074296,Alabama,South_East South Central,Alabama,"South Vinemont, Alabama",1166329815,Start
5074296,Alabama,South_East South Central,Alabama,"Southside, Alabama",1165902345,C
5074296,Alabama,South_East South Central,Alabama,"Spanish Fort, Alabama",1178909983,C
5074296,Alabama,South_East South Central,Alabama,"Springville, Alabama",1165902747,C
5074296,Alabama,South_East South Central,Alabama,"Steele, Alabama",1166330411,C
5074296,Alabama,South_East South Central,Alabama,"Stevenson, Alabama",1165903151,C
5074296,Alabama,South_East South Central,Alabama,"Sulligent, Alabama",1165903367,C
5074296,Alabama,South_East South Central,Alabama,"Sumiton, Alabama",1180455084,C
5074296,Alabama,South_East South Central,Alabama,"Summerdale, Alabama",1166330782,C
5074296,Alabama,South_East South Central,Alabama,"Susan Moore, Alabama",1166330933,C
5074296,Alabama,South_East South Central,Alabama,"Sweet Water, Alabama",1170589664,GA
5074296,Alabama,South_East South Central,Alabama,"Sylacauga, Alabama",1176796677,C
5074296,Alabama,South_East South Central,Alabama,"Sylvan Springs, Alabama",1177624259,Start
5074296,Alabama,South_East South Central,Alabama,"Sylvania, Alabama",1166331023,GA
5074296,Alabama,South_East South Central,Alabama,"Talladega Springs, Alabama",1166331095,C
5074296,Alabama,South_East South Central,Alabama,"Talladega, Alabama",1165903654,C
5074296,Alabama,South_East South Central,Alabama,"Tallassee, Alabama",1151228134,C
5074296,Alabama,South_East South Central,Alabama,"Tarrant, Alabama",1177783643,C
5074296,Alabama,South_East South Central,Alabama,"Taylor, Alabama",1166331142,C
5074296,Alabama,South_East South Central,Alabama,"Thomaston, Alabama",1166331276,C
5074296,Alabama,South_East South Central,Alabama,"Thomasville, Alabama",1178846594,GA
5074296,Alabama,South_East South Central,Alabama,"Thorsby, Alabama",1166331319,C
5074296,Alabama,South_East South Central,Alabama,"Town Creek, Alabama",1166331496,C
5074296,Alabama,South_East South Central,Alabama,"Toxey, Alabama",1166331527,Start
5074296,Alabama,South_East South Central,Alabama,"Trafford, Alabama",1166331545,Start
5074296,Alabama,South_East South Central,Alabama,"Triana, Alabama",1178614293,GA
5074296,Alabama,South_East South Central,Alabama,"Trinity, Alabama",1166331634,C
5074296,Alabama,South_East South Central,Alabama,"Troy, Alabama",1176314436,C
5074296,Alabama,South_East South Central,Alabama,"Trussville, Alabama",1175000150,C
5074296,Alabama,South_East South Central,Alabama,"Tuscaloosa, Alabama",1179478135,B
5074296,Alabama,South_East South Central,Alabama,"Tuscumbia, Alabama",1178910105,GA
5074296,Alabama,South_East South Central,Alabama,"Tuskegee, Alabama",1177701177,B
5074296,Alabama,South_East South Central,Alabama,"Twin, Alabama",1175521846,Start
5074296,Alabama,South_East South Central,Alabama,"Union Grove, Alabama",1166331875,C
5074296,Alabama,South_East South Central,Alabama,"Union Springs, Alabama",1165905202,C
5074296,Alabama,South_East South Central,Alabama,"Union, Alabama",1178295657,Start
5074296,Alabama,South_East South Central,Alabama,"Uniontown, Alabama",1165905237,C
5074296,Alabama,South_East South Central,Alabama,"Valley, Alabama",1165905995,C
5074296,Alabama,South_East South Central,Alabama,"Valley Grande, Alabama",1165905981,C
5074296,Alabama,South_East South Central,Alabama,"Valley Head, Alabama",1166331993,C
5074296,Alabama,South_East South Central,Alabama,"Vance, Alabama",1166332037,C
5074296,Alabama,South_East South Central,Alabama,"Vernon, Alabama",1165906151,C
5074296,Alabama,South_East South Central,Alabama,"Vestavia Hills, Alabama",1165906191,C
5074296,Alabama,South_East South Central,Alabama,"Vina, Alabama",1166332226,C
5074296,Alabama,South_East South Central,Alabama,"Vincent, Alabama",1165906276,C
5074296,Alabama,South_East South Central,Alabama,"Vredenburgh, Alabama",1166332292,Start
5074296,Alabama,South_East South Central,Alabama,"Wadley, Alabama",1166332312,C
5074296,Alabama,South_East South Central,Alabama,"Waldo, Alabama",1166332371,Start
5074296,Alabama,South_East South Central,Alabama,"Walnut Grove, Alabama",1166332454,GA
5074296,Alabama,South_East South Central,Alabama,"Warrior, Alabama",1170770819,C
5074296,Alabama,South_East South Central,Alabama,"Waterloo, Alabama",1166332754,C
5074296,Alabama,South_East South Central,Alabama,"Waverly, Alabama",1132854855,C
5074296,Alabama,South_East South Central,Alabama,"Weaver, Alabama",1165906934,C
5074296,Alabama,South_East South Central,Alabama,"Webb, Alabama",1166332930,Start
5074296,Alabama,South_East South Central,Alabama,"Wedowee, Alabama",1172981633,C
5074296,Alabama,South_East South Central,Alabama,"West Blocton, Alabama",1179078811,C
5074296,Alabama,South_East South Central,Alabama,"West Jefferson, Alabama",1166333114,Start
5074296,Alabama,South_East South Central,Alabama,"West Point, Alabama",1166333164,Start
5074296,Alabama,South_East South Central,Alabama,"Westover, Alabama",1165907320,Start
5074296,Alabama,South_East South Central,Alabama,"Wetumpka, Alabama",1176205749,GA
5074296,Alabama,South_East South Central,Alabama,"White Hall, Alabama",1166333467,C
5074296,Alabama,South_East South Central,Alabama,"Wilsonville, Alabama",1166333841,Start
5074296,Alabama,South_East South Central,Alabama,"Wilton, Alabama",1166333844,Start
5074296,Alabama,South_East South Central,Alabama,"Winfield, Alabama",1177270687,C
5074296,Alabama,South_East South Central,Alabama,"Woodland, Alabama",1166334268,C
5074296,Alabama,South_East South Central,Alabama,"Woodstock, Alabama",1166334349,C
5074296,Alabama,South_East South Central,Alabama,"Woodville, Alabama",1166334382,C
5074296,Alabama,South_East South Central,Alabama,"Yellow Bluff, Alabama",1166334559,Start
5074296,Alabama,South_East South Central,Alabama,"York, Alabama",1171163639,C
5074296,Alabama,South_East South Central,Alabama,"Abbeville, Alabama",1171163550,C
5074296,Alabama,South_East South Central,Alabama,"Adamsville, Alabama",1177621427,C
5074296,Alabama,South_East South Central,Alabama,"Addison, Alabama",1168359898,C
5074296,Alabama,South_East South Central,Alabama,"Akron, Alabama",1165909508,GA
5074296,Alabama,South_East South Central,Alabama,"Alabaster, Alabama",1179139816,C
5074296,Alabama,South_East South Central,Alabama,"Albertville, Alabama",1179198677,C
5074296,Alabama,South_East South Central,Alabama,"Alexander City, Alabama",1179140073,GA
5074296,Alabama,South_East South Central,Alabama,"Aliceville, Alabama",1167792390,GA
5074296,Alabama,South_East South Central,Alabama,"Allgood, Alabama",1165909718,C
5074296,Alabama,South_East South Central,Alabama,"Altoona, Alabama",1165909823,C
5074296,Alabama,South_East South Central,Alabama,"Andalusia, Alabama",1179141586,C
5074296,Alabama,South_East South Central,Alabama,"Anderson, Lauderdale County, Alabama",662691565,Stub
5074296,Alabama,South_East South Central,Alabama,"Anniston, Alabama",1176049382,C
5074296,Alabama,South_East South Central,Alabama,"Arab, Alabama",1171375371,C
5074296,Alabama,South_East South Central,Alabama,"Ardmore, Alabama",1176903479,GA
5074296,Alabama,South_East South Central,Alabama,"Argo, Alabama",1177623964,C
5074296,Alabama,South_East South Central,Alabama,"Ariton, Alabama",1166014478,C
5074296,Alabama,South_East South Central,Alabama,"Arley, Alabama",1166014498,C
5074296,Alabama,South_East South Central,Alabama,"Ashford, Alabama",1166014593,C
5074296,Alabama,South_East South Central,Alabama,"Ashland, Alabama",1174331705,C
5074296,Alabama,South_East South Central,Alabama,"Ashville, Alabama",1148844011,C
5074296,Alabama,South_East South Central,Alabama,"Athens, Alabama",1175308807,C
5074296,Alabama,South_East South Central,Alabama,"Atmore, Alabama",1167926420,C
5074296,Alabama,South_East South Central,Alabama,"Attalla, Alabama",1165507856,C
5074296,Alabama,South_East South Central,Alabama,"Auburn, Alabama",1179878794,C
5074296,Alabama,South_East South Central,Alabama,"Autaugaville, Alabama",1166014815,C
5074296,Alabama,South_East South Central,Alabama,"Avon, Alabama",1166014861,Start
5074296,Alabama,South_East South Central,Alabama,"Babbie, Alabama",1168820544,Start
5074296,Alabama,South_East South Central,Alabama,"Baileyton, Alabama",1166014939,C
5074296,Alabama,South_East South Central,Alabama,"Bakerhill, Alabama",1166014954,Start
5074296,Alabama,South_East South Central,Alabama,"Banks, Alabama",1166014997,C
5074296,Alabama,South_East South Central,Alabama,"Bay Minette, Alabama",1177963600,C
5074296,Alabama,South_East South Central,Alabama,"Bayou La Batre, Alabama",1177999052,C
5074296,Alabama,South_East South Central,Alabama,"Bear Creek, Alabama",1166015184,GA
5074296,Alabama,South_East South Central,Alabama,"Beatrice, Alabama",1166015214,C
5074296,Alabama,South_East South Central,Alabama,"Beaverton, Alabama",1166015251,Start
5074296,Alabama,South_East South Central,Alabama,"Belk, Alabama",1166015313,C
5074296,Alabama,South_East South Central,Alabama,"Benton, Alabama",1166015434,C
5074296,Alabama,South_East South Central,Alabama,"Berlin, Alabama",1166015476,Start
5074296,Alabama,South_East South Central,Alabama,"Berry, Alabama",1166015515,C
5074296,Alabama,South_East South Central,Alabama,"Bessemer, Alabama",1178999596,C
5074296,Alabama,South_East South Central,Alabama,"Billingsley, Alabama",1166015695,Start
5074296,Alabama,South_East South Central,Alabama,"Birmingham, Alabama",1179944837,B
5074296,Alabama,South_East South Central,Alabama,"Black, Alabama",1166015772,Start
5074296,Alabama,South_East South Central,Alabama,"Blountsville, Alabama",1105978061,GA
5074296,Alabama,South_East South Central,Alabama,"Blue Springs, Alabama",1166015902,Start
5074296,Alabama,South_East South Central,Alabama,"Boaz, Alabama",1177138566,GA
5074296,Alabama,South_East South Central,Alabama,"Boligee, Alabama",1166015957,C
5074296,Alabama,South_East South Central,Alabama,"Bon Air, Alabama",1166015981,C
5074296,Alabama,South_East South Central,Alabama,"Brantley, Alabama",1165814013,C
5074296,Alabama,South_East South Central,Alabama,"Brent, Alabama",1172245542,GA
5074296,Alabama,South_East South Central,Alabama,"Brewton, Alabama",1162427481,GA
5074296,Alabama,South_East South Central,Alabama,"Bridgeport, Alabama",1165537046,GA
5074296,Alabama,South_East South Central,Alabama,"Brighton, Alabama",1177621572,C
5074296,Alabama,South_East South Central,Alabama,"Brilliant, Alabama",1166016323,GA
5074296,Alabama,South_East South Central,Alabama,"Brookside, Alabama",1170769013,C
5074296,Alabama,South_East South Central,Alabama,"Brookwood, Alabama",1178216914,C
5074296,Alabama,South_East South Central,Alabama,"Brundidge, Alabama",1165537457,C
5074296,Alabama,South_East South Central,Alabama,"Butler, Alabama",1144752979,C
5074296,Alabama,South_East South Central,Alabama,"Calera, Alabama",1165537934,C
5074296,Alabama,South_East South Central,Alabama,"Camden, Alabama",1176316224,GA
5074296,Alabama,South_East South Central,Alabama,"Camp Hill, Alabama",1166017104,C
5074296,Alabama,South_East South Central,Alabama,"Carbon Hill, Alabama",1175376595,C
5074296,Alabama,South_East South Central,Alabama,"Cardiff, Alabama",1166017260,Start
5074296,Alabama,South_East South Central,Alabama,"Carolina, Alabama",1166017310,Start
5074296,Alabama,South_East South Central,Alabama,"Carrollton, Alabama",1096812581,C
5074296,Alabama,South_East South Central,Alabama,"Castleberry, Alabama",1166017442,Start
5074296,Alabama,South_East South Central,Alabama,"Cedar Bluff, Alabama",1177836881,C
5074296,Alabama,South_East South Central,Alabama,"Center Point, Alabama",1174837569,C
5074296,Alabama,South_East South Central,Alabama,"Centre, Alabama",1164314017,C
5074296,Alabama,South_East South Central,Alabama,"Centreville, Alabama",1172134285,C
5074296,Alabama,South_East South Central,Alabama,"Chatom, Alabama",1159488446,C
5074296,Alabama,South_East South Central,Alabama,"Chelsea, Alabama",1165539092,C
5074296,Alabama,South_East South Central,Alabama,"Cherokee, Alabama",1166017755,C
5074296,Alabama,South_East South Central,Alabama,"Chickasaw, Alabama",1165539195,C
5074296,Alabama,South_East South Central,Alabama,"Childersburg, Alabama",1165539227,GA
5074296,Alabama,South_East South Central,Alabama,"Citronelle, Alabama",1165539457,C
5074296,Alabama,South_East South Central,Alabama,"Clanton, Alabama",1158612343,GA
